task_id,graph_type,context_length,seed,model,prompt_style,query_id,query_type,gold,pred,correct,parse_valid,observed_edge_count,observed_baseline_pred,observed_baseline_correct,always_no_correct,shortest_path_distance,completion_tokens,prompt_tokens,total_tokens,api_error
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,270,542,812,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q5,false_distance2,NO,YES,False,True,0,NO,True,True,2,270,542,812,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,270,542,812,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,270,542,812,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,6,YES,True,False,1,270,542,812,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,5,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,19,YES,True,False,1,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,2,YES,True,False,1,307,540,847,
ring16_L128_S1003,ring16,128,1003,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,307,540,847,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,22,YES,True,False,1,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,2,YES,True,False,1,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,5,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,2,YES,True,False,1,236,542,778,
ring16_L128_S1006,ring16,128,1006,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,236,542,778,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,14,YES,True,False,1,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,3,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,7,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,26,YES,True,False,1,292,543,835,
ring16_L128_S1005,ring16,128,1005,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,292,543,835,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,4,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,2,YES,True,False,1,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,3,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,10,YES,True,False,1,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,288,545,833,
ring16_L128_S1004,ring16,128,1004,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,288,545,833,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,7,YES,True,False,1,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,7,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,8,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,271,543,814,
ring16_L128_S1007,ring16,128,1007,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,11,YES,True,False,1,271,543,814,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q1,true_low_seen,YES,YES,True,True,6,YES,True,False,1,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,16,YES,True,False,1,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,10,YES,True,False,1,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,5,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,8,YES,True,False,1,248,800,1048,
ring16_L256_S1001,ring16,256,1001,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,8,248,800,1048,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,22,YES,True,False,1,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,7,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q3,true_low_seen,YES,YES,True,True,4,YES,True,False,1,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,5,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,24,YES,True,False,1,266,798,1064,
ring16_L256_S1000,ring16,256,1000,gpt-4.1,reasoned,q8,true_low_seen,YES,YES,True,True,4,YES,True,False,1,266,798,1064,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,26,YES,True,False,1,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q4,true_low_seen,YES,YES,True,True,3,YES,True,False,1,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,3,YES,True,False,1,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,5,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,3,YES,True,False,1,279,800,1079,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,6,279,800,1079,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q1,true_low_seen,YES,YES,True,True,2,YES,True,False,1,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,6,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,12,YES,True,False,1,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,24,YES,True,False,1,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,263,799,1062,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,263,799,1062,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q1,true_low_seen,YES,YES,True,True,1,YES,True,False,1,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,4,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,5,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,16,YES,True,False,1,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,2,YES,True,False,1,216,798,1014,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,22,YES,True,False,1,216,798,1014,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,4,YES,True,False,1,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,6,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,37,YES,True,False,1,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,2,YES,True,False,1,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,799,1065,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,reasoned,q8,true_low_seen,YES,YES,True,True,4,YES,True,False,1,266,799,1065,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,7,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q2,true_low_seen,YES,YES,True,True,9,YES,True,False,1,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q3,true_low_seen,YES,YES,True,True,8,YES,True,False,1,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,18,YES,True,False,1,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,10,YES,True,False,1,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q7,false_distance2,NO,YES,False,True,0,NO,True,True,2,283,799,1082,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,5,283,799,1082,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,18,YES,True,False,1,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,6,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,13,YES,True,False,1,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q6,true_low_seen,YES,YES,True,True,1,YES,True,False,1,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,1,YES,True,False,1,302,798,1100,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,7,302,798,1100,
